entry_time,entry_price,exit_time,exit_price,direction,size,stop_level,exit_reason,raw_pnl,fees,net_pnl,symbol,day,prev_close,prev_atr,upper_level,lower_level,isFiltered,position_size,portfolio_pnl,equity,drawdown
2023-10-30 17:12:00+00:00,1781.1282,2023-10-30 17:49:00+00:00,1798.5221285714283,short,1.0,1798.5221285714283,stop_loss,-17.39392857142866,5.369475492857141,-22.7634040642858,ETHUSDT,2023-10-30,1810.35,69.5757142857143,1839.5718,1781.1282,False,0.3639938870676909,-8.285739928251862,308.27844367634384,-72.2023800501529
2023-11-01 00:34:00+00:00,1828.0661,2023-11-01 02:01:00+00:00,1811.1041357142856,long,1.0,1811.1041357142856,stop_loss,-16.961964285714203,5.45875535357143,-22.420719639285632,ETHUSDT,2023-10-31,1799.57,67.84785714285717,1828.0661,1771.0739,False,0.36349380117016283,-8.149792606654456,300.12865106968934,-72.93725088590845
2023-11-01 14:49:00+00:00,1788.3499,2023-11-01 17:51:00+00:00,1805.6118642857143,short,1.0,1805.6118642857143,stop_loss,-17.261964285714384,5.39094264642857,-22.652906932142955,ETHUSDT,2023-11-01,1817.35,69.04785714285718,1846.3501,1788.3499,False,0.3477340656046537,-7.877187425277913,292.2514636444114,-73.64754077744391
2023-11-02 15:21:00+00:00,1805.2865,2023-11-03 13:00:00+00:00,1796.79,short,1.0,1823.5266785714289,end_of_day,8.496500000000196,5.40311475,3.093385250000196,ETHUSDT,2023-11-02,1835.93,72.96071428571432,1866.5735,1805.2865,False,0.3204480290584313,0.9912692064809856,293.24273285089237,-73.55815754214163
2023-11-03 20:16:00+00:00,1826.2599,2023-11-04 13:00:00+00:00,1838.63,long,1.0,1808.3075785714288,end_of_day,12.370100000000091,5.4973348500000006,6.872765150000093,ETHUSDT,2023-11-03,1796.1,71.80928571428576,1826.2599,1765.9400999999998,False,0.3266905998955614,2.245267769794838,295.4880006206872,-73.35570063530736
2023-11-04 23:07:00+00:00,1869.6793,2023-11-05 00:13:00+00:00,1851.0844785714285,long,1.0,1851.0844785714285,stop_loss,-18.59482142857155,5.581145667857143,-24.175967096428693,ETHUSDT,2023-11-04,1838.44,74.37928571428574,1869.6793,1807.2007,False,0.3178175189858621,-7.683545881670803,287.80445473901636,-74.04852977294935
2023-11-05 21:50:00+00:00,1860.4835,2023-11-05 22:48:00+00:00,1879.5290357142856,short,1.0,1879.5290357142856,stop_loss,-19.045535714285734,5.610018803571428,-24.65555451785716,ETHUSDT,2023-11-05,1892.48,76.18214285714289,1924.4765,1860.4835,False,0.3022277336343373,-7.451592363429815,280.3528623755866,-74.72044354697006
2023-11-07 09:40:00+00:00,1875.7513,2023-11-07 13:00:00+00:00,1878.33,short,1.0,1894.363621428572,end_of_day,-2.578700000000026,5.631121950000001,-8.209821950000027,ETHUSDT,2023-11-06,1907.02,74.44928571428575,1938.2887,1875.7513,False,0.3012551265584868,-2.473250950569901,277.8796114250167,-74.9434578101299
2023-11-07 17:05:00+00:00,1851.3873,2023-11-07 17:20:00+00:00,1867.4424785714284,short,1.0,1867.4424785714284,stop_loss,-16.05517857142854,5.578244667857142,-21.633423239285683,ETHUSDT,2023-11-07,1878.36,64.22071428571431,1905.3327,1851.3873,False,0.3461557405777222,-7.488533642626241,270.3910777823904,-75.61870259759196
2023-11-09 02:23:00+00:00,1911.8267,2023-11-09 13:00:00+00:00,1913.75,long,1.0,1896.275092857143,end_of_day,1.9232999999999263,5.7383650500000005,-3.815065050000074,ETHUSDT,2023-11-08,1885.7,62.2064285714286,1911.8267,1859.5733,False,0.3477339355329346,-1.3266275841506776,269.0644501982398,-75.73832526390437
2023-11-09 14:11:00+00:00,1938.5489,2023-11-10 13:00:00+00:00,2086.28,long,1.0,1923.7697928571429,end_of_day,147.7311000000002,6.037243350000011,141.6938566500002,ETHUSDT,2023-11-09,1913.72,59.11642857142859,1938.5489,1888.8911,False,0.3641146215362292,51.59280498812354,320.6572551863634,-71.08617648534063
2023-11-12 00:48:00+00:00,2031.5982,2023-11-12 03:16:00+00:00,2049.634985714286,short,1.0,2049.634985714286,stop_loss,-18.03678571428577,6.121849778571431,-24.1586354928572,ETHUSDT,2023-11-11,2061.9,72.14714285714287,2092.2018000000003,2031.5982,False,0.35555920025416493,-8.58982511507219,312.06743007129114,-71.86072527031865
2023-11-13 15:00:00+00:00,2088.1764,2023-11-13 17:21:00+00:00,2069.357114285714,long,1.0,2069.357114285714,stop_loss,-18.8192857142858,6.236300271428572,-25.05558598571437,ETHUSDT,2023-11-13,2056.56,75.27714285714285,2088.1764,2024.9436,False,0.331646412950094,-8.309595216524816,303.7578348547663,-72.61000558655294
2023-11-14 18:43:00+00:00,1999.7069,2023-11-15 12:26:00+00:00,2019.3992214285715,short,1.0,2019.3992214285715,stop_loss,-19.692321428571404,6.028659182142857,-25.72098061071426,ETHUSDT,2023-11-14,2032.79,78.7692857142857,2065.8731,1999.7069,False,0.30850383582917135,-7.935021179693091,295.82281367507323,-73.3255103763678
2023-11-15 19:07:00+00:00,2051.7554,2023-11-16 13:00:00+00:00,2049.16,long,1.0,2030.5379,end_of_day,-2.5954000000001543,6.151373100000001,-8.746773100000155,ETHUSDT,2023-11-15,2016.11,84.86999999999998,2051.7554,1980.4646,False,0.2788479450218679,-2.4390197045075963,293.38379397056565,-73.54543799111622
2023-11-17 14:51:00+00:00,1927.9198,2023-11-17 20:08:00+00:00,1950.068728571429,short,1.0,1950.068728571429,stop_loss,-22.14892857142854,5.816982792857143,-27.965911364285684,ETHUSDT,2023-11-17,1965.13,88.59571428571425,2002.3402,1927.9198,False,0.2649191747803245,-7.408706160606263,285.9750878099594,-74.21348469498773
2023-11-19 23:02:00+00:00,1989.9546,2023-11-20 13:00:00+00:00,2019.61,long,1.0,1968.154242857143,end_of_day,29.655399999999872,6.0143469,23.64105309999988,ETHUSDT,2023-11-19,1953.33,87.20142857142854,1989.9546,1916.7054,False,0.26235816774557685,6.2024233748918585,292.17751118485126,-73.65420910734947
2023-11-20 17:48:00+00:00,2058.6344,2023-11-20 18:20:00+00:00,2036.2151142857144,long,1.0,2036.2151142857144,stop_loss,-22.419285714285703,6.1422742714285725,-28.56155998571428,ETHUSDT,2023-11-20,2020.97,89.67714285714283,2058.6344,1983.3056,False,0.26064836757816723,-7.444523985762328,284.73298719908894,-74.32548552225511
2023-11-21 15:03:00+00:00,1973.5281,2023-11-21 15:51:00+00:00,1996.5411357142857,short,1.0,1996.5411357142857,stop_loss,-23.013035714285703,5.95510385357143,-28.968139567857136,ETHUSDT,2023-11-21,2012.19,92.05214285714284,2050.8519,1973.5281,False,0.2474536525594812,-7.16827194391908,277.56471525516986,-74.97185215372615
2023-11-22 18:55:00+00:00,2062.0951,2023-11-23 11:22:00+00:00,2038.30635,long,1.0,2038.30635,stop_loss,-23.788749999999936,6.150602175,-29.939352174999936,ETHUSDT,2023-11-22,2022.13,95.15499999999996,2062.0951,1982.1649,False,0.23335796563936403,-6.986586316118454,270.57812893905145,-75.6018361021535
2023-11-24 09:38:00+00:00,2098.3318,2023-11-24 13:00:00+00:00,2101.2,long,1.0,2074.062871428572,end_of_day,2.868199999999888,6.2992977,-3.4310977000001115,ETHUSDT,2023-11-23,2057.56,97.07571428571428,2098.3318,2016.7882,False,0.22298316808069427,-0.7650770351404084,269.81305190391106,-75.67082347733799
2023-11-24 22:12:00+00:00,2066.69,2023-11-25 02:46:00+00:00,2088.4221428571423,short,1.0,2088.4221428571423,stop_loss,-21.732142857142662,6.232668214285713,-27.96481107142837,ETHUSDT,2023-11-24,2103.2,86.92857142857143,2139.71,2066.69,False,0.24830782097977805,-6.9438813012575515,262.8691706026535,-76.29695669342448
2023-11-26 16:21:00+00:00,2055.601,2023-11-26 20:46:00+00:00,2076.4635000000003,short,1.0,2076.4635000000003,stop_loss,-20.862500000000185,6.198096750000001,-27.060596750000183,ETHUSDT,2023-11-26,2090.65,83.45000000000003,2125.699,2055.601,False,0.2520016015363946,-6.8193137195306015,256.04985688312297,-76.91185758897105
2023-11-28 16:43:00+00:00,2057.8881,2023-11-29 13:00:00+00:00,2054.86,long,1.0,2037.418992857143,end_of_day,-3.028099999999995,6.1691221500000015,-9.197222149999996,ETHUSDT,2023-11-28,2023.5,81.8764285714286,2057.8881,1989.1119,False,0.25018175448114105,-2.3009771738398115,253.7488797092832,-77.1193378403597
2023-11-29 15:12:00+00:00,2022.5478000000005,2023-11-29 19:10:00+00:00,2041.596728571429,short,1.0,2041.596728571429,stop_loss,-19.048928571428632,6.096216792857142,-25.14514536428577,ETHUSDT,2023-11-29,2054.55,76.19571428571432,2086.5522,2022.5478000000005,False,0.2664180074567373,-6.699119525163031,247.04976018412015,-77.72340076587062
2023-12-01 01:30:00+00:00,2076.6383,2023-12-01 13:00:00+00:00,2087.96,long,1.0,2058.413121428572,end_of_day,11.321699999999964,6.24689745,5.074802549999965,ETHUSDT,2023-11-30,2046.02,72.90071428571434,2076.6383,2015.4017,False,0.2711081915778061,1.3758205419449292,248.42558072606505,-77.5993423461897
2023-12-02 18:35:00+00:00,2135.5368000000003,2023-12-03 13:00:00+00:00,2152.64,long,1.0,2118.258942857143,end_of_day,17.10319999999956,6.4322652,10.67093479999956,ETHUSDT,2023-12-02,2106.51,69.11142857142863,2135.5368000000003,2077.4832,False,0.2875652676972941,3.0685902223422454,251.49417094840726,-77.32264604603569
2023-12-03 21:54:00+00:00,2185.1379,2023-12-04 13:00:00+00:00,2253.18,long,1.0,2166.7284357142858,end_of_day,68.04209999999966,6.657476850000002,61.38462314999966,ETHUSDT,2023-12-03,2154.21,73.63785714285721,2185.1379,2123.2821,False,0.27322269355069156,16.771672079637046,268.2658430280443,-75.81033606797351
