type,price,timestamp,entry_price,pnl
OPEN_LONG,3182.1,9562,3182.1,0.0
CLOSE_LONG,3202.27,9689,3182.1,20.170000000000073
OPEN_SHORT,3202.27,9689,3202.27,0.0
CLOSE_SHORT,3238.04,10096,3202.27,-35.76999999999998
OPEN_LONG,3238.04,10096,3238.04,0.0
CLOSE_LONG,3246.01,10290,3238.04,7.970000000000255
OPEN_SHORT,3246.01,10290,3246.01,0.0
CLOSE_SHORT,3237.17,10408,3246.01,8.840000000000146
OPEN_LONG,3237.17,10408,3237.17,0.0
CLOSE_LONG,3247.01,10560,3237.17,9.840000000000146
OPEN_SHORT,3247.01,10560,3247.01,0.0
CLOSE_SHORT,3242.08,10614,3247.01,4.930000000000291
OPEN_LONG,3242.08,10614,3242.08,0.0
CLOSE_LONG,3071.49,11223,3242.08,-170.59000000000015
OPEN_SHORT,3071.49,11223,3071.49,0.0
CLOSE_SHORT,3078.75,11614,3071.49,-7.260000000000218
OPEN_LONG,3078.75,11614,3078.75,0.0
CLOSE_LONG,3088.15,11721,3078.75,9.400000000000091
OPEN_SHORT,3088.15,11721,3088.15,0.0
CLOSE_SHORT,3106.88,12307,3088.15,-18.730000000000018
OPEN_LONG,3106.88,12307,3106.88,0.0
CLOSE_LONG,3104.49,12723,3106.88,-2.3900000000003274
OPEN_SHORT,3104.49,12723,3104.49,0.0
CLOSE_SHORT,3099.9,12777,3104.49,4.589999999999691
OPEN_LONG,3099.9,12777,3099.9,0.0
CLOSE_LONG,3107.26,12961,3099.9,7.360000000000127
OPEN_SHORT,3107.26,12961,3107.26,0.0
CLOSE_SHORT,3103.91,13610,3107.26,3.350000000000364
OPEN_LONG,3103.91,13610,3103.91,0.0
CLOSE_LONG,3089.74,13819,3103.91,-14.170000000000073
OPEN_SHORT,3089.74,13819,3089.74,0.0
CLOSE_SHORT,3072.84,13875,3089.74,16.899999999999636
OPEN_LONG,3072.84,13875,3072.84,0.0
CLOSE_LONG,3095.28,14079,3072.84,22.440000000000055
OPEN_SHORT,3095.28,14079,3095.28,0.0
CLOSE_SHORT,3075.91,14250,3095.28,19.370000000000346
OPEN_LONG,3075.91,14250,3075.91,0.0
CLOSE_LONG,3094.7,14481,3075.91,18.789999999999964
OPEN_SHORT,3094.7,14481,3094.7,0.0
CLOSE_SHORT,3120.93,14689,3094.7,-26.230000000000018
OPEN_LONG,3120.93,14689,3120.93,0.0
CLOSE_LONG,3132.52,14793,3120.93,11.590000000000146
OPEN_SHORT,3132.52,14793,3132.52,0.0
CLOSE_SHORT,3139.83,15172,3132.52,-7.309999999999945
OPEN_LONG,3139.83,15172,3139.83,0.0
CLOSE_LONG,2930.01,15665,3139.83,-209.8199999999997
OPEN_SHORT,2930.01,15665,2930.01,0.0
CLOSE_SHORT,2946.55,15998,2930.01,-16.539999999999964
OPEN_LONG,2946.55,15998,2946.55,0.0
CLOSE_LONG,2943.14,16465,2946.55,-3.4100000000003092
OPEN_SHORT,2943.14,16465,2943.14,0.0
CLOSE_SHORT,2906.79,16666,2943.14,36.34999999999991
OPEN_LONG,2906.79,16666,2906.79,0.0
CLOSE_LONG,2906.79,16666,2906.79,0.0
