symbol,strategy_id,entry_time,exit_time,direction,entry_price,exit_price,stop_level,tp_level,raw_pnl,fees,net_pnl,exit_reason
ETHUSDT,atr_breakout,2025-08-28 16:55:00+00:00,2025-08-29 13:00:00+00:00,short,4479.1497,4402.9,4552.488457142857,,76.2497000000003,12.43486958,63.81483042000031,end_of_day
ETHUSDT,atr_breakout,2025-08-31 03:54:00+00:00,2025-08-31 13:00:00+00:00,long,4482.044,4492.41,4409.879142857143,,10.365999999999984,12.5642356,-2.1982356000000145,end_of_day
ETHUSDT,atr_breakout,2025-09-01 00:05:00+00:00,2025-09-01 07:51:00+00:00,short,4371.4719,4443.144057142857,4443.144057142857,,-71.67215714285703,12.340462339999998,-84.01261948285703,stop_loss
ETHUSDT,atr_breakout,2025-09-03 14:40:00+00:00,2025-09-04 03:34:00+00:00,long,4459.4315,4393.743428571428,4393.743428571428,,-65.68807142857167,12.3944449,-78.08251632857167,stop_loss
ETHUSDT,atr_breakout,2025-09-04 15:11:00+00:00,2025-09-05 07:21:00+00:00,short,4312.3164,4375.461485714285,4375.461485714285,,-63.145085714285415,12.162889039999998,-75.30797475428541,stop_loss
ETHUSDT,atr_breakout,2025-09-05 14:17:00+00:00,2025-09-06 13:00:00+00:00,short,4365.2931,4296.73,4429.963085714286,,68.5631000000003,12.126832339999998,56.436267660000304,end_of_day
ETHUSDT,atr_breakout,2025-09-10 14:07:00+00:00,2025-09-10 14:58:00+00:00,long,4438.6908,4396.099828571429,4396.099828571429,,-42.59097142857172,12.36870688,-54.95967830857172,stop_loss
ETHUSDT,atr_breakout,2025-09-12 17:28:00+00:00,2025-09-13 13:00:00+00:00,long,4590.3337,4718.0,4550.149028571429,,127.66629999999986,13.03166718,114.63463281999988,end_of_day
ETHUSDT,atr_breakout,2025-09-13 13:51:00+00:00,2025-09-13 14:19:00+00:00,short,4650.5268,4692.599257142857,4692.599257142857,,-42.07245714285728,13.08037648,-55.15283362285727,stop_loss
ETHUSDT,atr_breakout,2025-09-15 08:02:00+00:00,2025-09-15 13:00:00+00:00,short,4565.894,4514.14,4607.070571428571,,51.75399999999991,12.7120476,39.04195239999991,end_of_day
ETHUSDT,atr_breakout,2025-09-16 13:45:00+00:00,2025-09-16 13:59:00+00:00,short,4434.577,4473.838857142858,4473.838857142858,,-39.26185714285748,12.471782200000002,-51.73363934285748,stop_loss
ETHUSDT,atr_breakout,2025-09-17 17:59:00+00:00,2025-09-17 18:00:00+00:00,short,4436.5128,4475.591542857143,4475.591542857143,,-39.07874285714297,12.47694608,-51.55568893714297,stop_loss
ETHUSDT,atr_breakout,2025-09-19 15:17:00+00:00,2025-09-20 13:00:00+00:00,short,4453.2119,4464.08,4492.309771428571,,-10.868099999999686,12.48420866,-23.35230865999969,end_of_day
ETHUSDT,atr_breakout,2025-09-22 00:32:00+00:00,2025-09-22 13:00:00+00:00,short,4406.4042,4187.58,4443.135885714286,,218.8242,12.03157788,206.79262212000003,end_of_day
ETHUSDT,atr_breakout,2025-09-24 04:07:00+00:00,2025-09-24 05:43:00+00:00,short,4122.434700000001,4166.439885714286,4166.439885714286,,-44.00518571428529,11.60442442,-55.60961013428529,stop_loss
ETHUSDT,atr_breakout,2025-09-25 01:26:00+00:00,2025-09-25 13:00:00+00:00,short,4106.9472000000005,3976.0,4151.328457142858,,130.94720000000052,11.31612608,119.63107392000052,end_of_day
ETHUSDT,atr_breakout,2025-09-28 16:07:00+00:00,2025-09-29 13:00:00+00:00,long,4046.7751,4097.86,4002.887657142857,,51.08489999999938,11.402489139999998,39.68241085999938,end_of_day
ETHUSDT,atr_breakout,2025-09-29 13:51:00+00:00,2025-09-30 13:00:00+00:00,long,4166.4662,4156.0,4122.646171428572,,-10.466199999999844,11.651452679999998,-22.117652679999843,end_of_day
ETHUSDT,atr_breakout,2025-10-01 08:40:00+00:00,2025-10-01 13:00:00+00:00,long,4229.603999999999,4282.64,4184.163428571428,,53.03600000000097,11.9171416,41.11885840000097,end_of_day
ETHUSDT,atr_breakout,2025-10-02 00:02:00+00:00,2025-10-02 13:00:00+00:00,long,4359.5402,4405.0,4312.102457142857,,45.45980000000054,12.27035628,33.18944372000054,end_of_day
ETHUSDT,atr_breakout,2025-10-02 15:04:00+00:00,2025-10-02 15:10:00+00:00,short,4330.680600000001,4376.310228571429,4376.310228571429,,-45.62962857142884,12.189787160000002,-57.81941573142884,stop_loss
ETHUSDT,atr_breakout,2025-10-03 16:02:00+00:00,2025-10-03 17:01:00+00:00,long,4557.1357,4509.6636,4509.6636,,-47.47209999999996,12.693519019999998,-60.16561901999995,stop_loss
ETHUSDT,atr_breakout,2025-10-05 03:00:00+00:00,2025-10-05 13:00:00+00:00,long,4557.051,4529.17,4508.696571428571,,-27.880999999999403,12.7207094,-40.6017093999994,end_of_day
ETHUSDT,atr_breakout,2025-10-06 14:06:00+00:00,2025-10-07 13:00:00+00:00,long,4650.966100000001,4743.68,4606.5828,,92.71389999999974,13.152504540000002,79.56139545999974,end_of_day
ETHUSDT,atr_breakout,2025-10-07 13:43:00+00:00,2025-10-08 13:00:00+00:00,short,4673.5739,4480.22,4718.978628571429,,193.35390000000007,12.81531146,180.5385885400001,end_of_day
ETHUSDT,atr_breakout,2025-10-08 17:31:00+00:00,2025-10-08 19:08:00+00:00,long,4556.1409,4506.888914285714,4506.888914285714,,-49.25198571428609,12.68824174,-61.94022745428609,stop_loss
ETHUSDT,atr_breakout,2025-10-10 15:01:00+00:00,2025-10-11 13:00:00+00:00,short,4270.342,3818.88,4317.691714285714,,451.46199999999953,11.3249108,440.13708919999954,end_of_day
ETHUSDT,atr_breakout,2025-10-21 04:02:00+00:00,2025-10-21 13:00:00+00:00,short,3901.8479,3882.9,3984.8449142857135,,18.94790000000012,10.89864706,8.049252940000118,end_of_day
ETHUSDT,atr_breakout,2025-10-21 14:57:00+00:00,2025-10-21 20:17:00+00:00,long,4013.934,3930.217714285714,3930.217714285714,,-83.71628571428573,11.1218124,-94.83809811428571,stop_loss
ETHUSDT,atr_breakout,2025-10-24 05:49:00+00:00,2025-10-24 13:00:00+00:00,long,3985.6538,3961.89,3902.668114285714,,-23.76380000000017,11.12656132,-34.890361320000174,end_of_day
ETHUSDT,atr_breakout,2025-10-26 12:19:00+00:00,2025-10-26 13:00:00+00:00,long,4059.5906,4076.13,3992.974514285714,,16.539400000000114,11.39000884,5.149391160000114,end_of_day
ETHUSDT,atr_breakout,2025-10-26 22:03:00+00:00,2025-10-27 13:00:00+00:00,long,4177.5831,4144.35,4112.160228571428,,-33.23309999999947,11.65070634,-44.88380633999947,end_of_day
ETHUSDT,atr_breakout,2025-10-28 19:50:00+00:00,2025-10-29 13:00:00+00:00,short,4028.1215,4013.0,4085.097714285714,,15.121499999999742,11.2575701,3.863929899999743,end_of_day
ETHUSDT,atr_breakout,2025-10-29 16:07:00+00:00,2025-10-29 17:36:00+00:00,short,3924.3426,3979.863371428572,3979.863371428572,,-55.52077142857161,11.06588836,-66.58665978857161,stop_loss
ETHUSDT,atr_breakout,2025-11-03 02:32:00+00:00,2025-11-03 13:00:00+00:00,short,3794.7056,3706.98,3844.690228571428,,87.72559999999976,10.50235984,77.22324015999976,end_of_day
ETHUSDT,atr_breakout,2025-11-09 14:26:00+00:00,2025-11-10 13:00:00+00:00,long,3533.6041,3589.56,3475.8382285714288,,55.95589999999993,9.97242974,45.98347025999993,end_of_day
ETHUSDT,atr_breakout,2025-11-26 17:33:00+00:00,2025-11-27 13:00:00+00:00,long,2990.6675,2993.86,2934.54,,3.192500000000109,8.3783385,-5.185838499999891,end_of_day
ETHUSDT,atr_breakout,2025-12-01 00:08:00+00:00,2025-12-01 13:00:00+00:00,short,2948.99,2820.01,2995.864285714286,,128.98000000000002,8.0766,120.90340000000002,end_of_day
ETHUSDT,atr_breakout,2025-12-02 14:45:00+00:00,2025-12-03 13:00:00+00:00,long,2899.0303,3079.65,2854.1429714285714,,180.6197000000002,8.37015242,172.24954758000018,end_of_day
ETHUSDT,atr_breakout,2025-12-03 20:52:00+00:00,2025-12-04 13:00:00+00:00,long,3155.7212,3178.24,3109.273314285714,,22.51879999999983,8.86754568,13.651254319999827,end_of_day
ETHUSDT,atr_breakout,2025-12-04 19:13:00+00:00,2025-12-04 21:06:00+00:00,short,3100.551,3146.5765714285712,3146.5765714285712,,-46.02557142857131,8.745978599999999,-54.77155002857131,stop_loss
ETHUSDT,atr_breakout,2025-12-07 14:24:00+00:00,2025-12-07 15:55:00+00:00,short,2982.8134,3022.876057142857,3022.876057142857,,-40.062657142857006,8.40796524,-48.470622382857,stop_loss
ETHUSDT,atr_breakout,2025-12-09 15:44:00+00:00,2025-12-10 13:00:00+00:00,long,3202.2933000000003,3319.79,3161.322685714286,,117.49669999999968,9.13091662,108.3657833799997,end_of_day
ETHUSDT,atr_breakout,2025-12-10 18:36:00+00:00,2025-12-10 19:03:00+00:00,long,3394.2494,3350.105485714286,3350.105485714286,,-44.143914285714345,9.44209684,-53.58601112571434,stop_loss
ETHUSDT,atr_breakout,2025-12-12 15:28:00+00:00,2025-12-13 13:00:00+00:00,short,3170.3981,3114.69,3217.285942857143,,55.70809999999983,8.79912334,46.90897665999983,end_of_day
ETHUSDT,atr_breakout,2025-12-15 10:31:00+00:00,2025-12-15 13:00:00+00:00,long,3175.3449,3154.53,3126.6537714285714,,-20.81489999999985,8.86182486,-29.67672485999985,end_of_day
ETHUSDT,atr_breakout,2025-12-15 14:51:00+00:00,2025-12-16 13:00:00+00:00,short,3078.9061,2947.01,3125.634228571428,,131.89609999999948,8.43628254,123.45981745999948,end_of_day
