entry_time,entry_price,exit_time,exit_price,direction,size,stop_level,exit_reason,raw_pnl,fees,net_pnl,symbol,day,prev_close,prev_atr,upper_level,lower_level
2025-10-01 08:40:00+00:00,4226.108571428571,2025-10-01 13:00:00+00:00,4282.64,long,1.0,4156.2,end_of_day,56.53142857142939,12.76312285714286,43.76830571428653,ETHUSDT,2025-09-30,4156.2,174.77142857142852,4226.108571428571,4086.2914285714282
2025-10-02 00:01:00+00:00,4355.891142857143,2025-10-02 13:00:00+00:00,4405.0,long,1.0,4282.91,end_of_day,49.10885714285723,13.141336714285714,35.96752042857152,ETHUSDT,2025-10-01,4282.91,182.4528571428571,4355.891142857143,4209.928857142857
2025-10-02 15:04:00+00:00,4334.190571428572,2025-10-02 15:22:00+00:00,4404.39,short,1.0,4404.39,stop_loss,-70.19942857142814,13.107870857142856,-83.307299428571,ETHUSDT,2025-10-02,4404.39,175.49857142857144,4474.5894285714285,4334.190571428572
2025-10-03 16:02:00+00:00,4553.4839999999995,2025-10-03 17:01:00+00:00,4480.45,long,1.0,4480.45,stop_loss,-73.03399999999965,13.550900999999996,-86.58490099999965,ETHUSDT,2025-10-03,4480.45,182.585,4553.4839999999995,4407.416
2025-10-05 03:00:00+00:00,4553.331428571428,2025-10-05 13:00:00+00:00,4529.17,long,1.0,4478.94,end_of_day,-24.161428571427678,13.623752142857143,-37.78518071428482,ETHUSDT,2025-10-04,4478.94,185.97857142857146,4553.331428571428,4404.548571428571
2025-10-06 14:04:00+00:00,4647.552000000001,2025-10-07 13:00:00+00:00,4743.68,long,1.0,4579.27,end_of_day,96.1279999999997,14.086848000000003,82.0411519999997,ETHUSDT,2025-10-06,4579.27,170.70499999999998,4647.552000000001,4510.988
2025-10-07 13:43:00+00:00,4677.0665714285715,2025-10-08 13:00:00+00:00,4480.22,short,1.0,4746.92,end_of_day,196.84657142857122,13.73592985714285,183.11064157142837,ETHUSDT,2025-10-07,4746.92,174.63357142857134,4816.773428571429,4677.0665714285715
2025-10-08 17:31:00+00:00,4552.352285714285,2025-10-09 01:19:00+00:00,4476.58,long,1.0,4476.58,stop_loss,-75.77228571428532,13.543398428571436,-89.31568414285675,ETHUSDT,2025-10-08,4476.58,189.4307142857142,4552.352285714285,4400.807714285715
2025-10-09 14:30:00+00:00,4327.1671428571435,2025-10-10 13:00:00+00:00,4351.53,short,1.0,4401.64,end_of_day,-24.362857142856228,13.01804571428572,-37.38090285714195,ETHUSDT,2025-10-09,4401.64,186.18214285714274,4476.112857142857,4327.1671428571435
2025-10-10 15:00:00+00:00,4273.984285714286,2025-10-11 13:00:00+00:00,3818.88,short,1.0,4346.83,end_of_day,455.10428571428565,12.139296428571413,442.96498928571424,ETHUSDT,2025-10-10,4346.83,182.11428571428564,4419.675714285714,4273.984285714286
2025-10-11 20:22:00+00:00,3722.0888571428573,2025-10-12 04:23:00+00:00,3821.05,short,1.0,3821.05,stop_loss,-98.96114285714293,11.314708285714289,-110.27585114285722,ETHUSDT,2025-10-11,3821.05,247.40285714285707,3920.011142857143,3722.0888571428573
2025-10-12 14:47:00+00:00,3933.4522857142856,2025-10-13 13:00:00+00:00,4099.5,long,1.0,3829.98,end_of_day,166.0477142857144,12.049428428571417,153.99828585714297,ETHUSDT,2025-10-12,3829.98,258.6807142857142,3933.4522857142856,3726.5077142857144
2025-10-13 17:57:00+00:00,4205.827714285714,2025-10-14 04:50:00+00:00,4094.95,long,1.0,4094.95,stop_loss,-110.87771428571432,12.451166571428573,-123.32888085714289,ETHUSDT,2025-10-13,4094.95,277.1942857142856,4205.827714285714,3984.0722857142855
2025-10-14 15:51:00+00:00,4056.123714285714,2025-10-15 13:00:00+00:00,4090.4,long,1.0,3938.41,end_of_day,34.27628571428613,12.219785571428574,22.05650014285756,ETHUSDT,2025-10-14,3938.41,294.28428571428566,4056.123714285714,3820.6962857142858
2025-10-15 15:43:00+00:00,3972.818,2025-10-16 13:00:00+00:00,4054.09,short,1.0,4092.92,end_of_day,-81.27199999999993,12.040362000000002,-93.31236199999994,ETHUSDT,2025-10-15,4092.92,300.255,4213.022,3972.818
2025-10-16 15:46:00+00:00,3931.8274285714288,2025-10-17 13:00:00+00:00,3778.67,short,1.0,4052.96,end_of_day,153.15742857142868,11.565746142857137,141.59168242857154,ETHUSDT,2025-10-16,4052.96,302.83142857142855,4174.092571428571,3931.8274285714288
2025-10-18 07:03:00+00:00,3899.4765714285713,2025-10-18 13:00:00+00:00,3876.8,long,1.0,3773.56,end_of_day,-22.67657142857115,11.664414857142859,-34.34098628571401,ETHUSDT,2025-10-17,3773.56,314.7914285714285,3899.4765714285713,3647.6434285714286
2025-10-20 04:57:00+00:00,4048.062571428571,2025-10-20 13:00:00+00:00,4035.7,long,1.0,3921.93,end_of_day,-12.3625714285713,12.125643857142858,-24.48821528571416,ETHUSDT,2025-10-19,3921.93,315.3314285714285,4048.062571428571,3795.7974285714286
2025-10-21 04:00:00+00:00,3908.232285714286,2025-10-21 13:00:00+00:00,3882.9,short,1.0,4035.92,end_of_day,25.332285714285717,11.686698428571429,13.645587285714289,ETHUSDT,2025-10-20,4035.92,319.2192857142856,4163.607714285714,3908.232285714286
2025-10-21 14:57:00+00:00,4007.4942857142855,2025-10-21 23:34:00+00:00,3878.7,long,1.0,3878.7,stop_loss,-128.7942857142857,11.829291428571423,-140.62357714285713,ETHUSDT,2025-10-21,3878.7,321.9857142857142,4007.4942857142855,3749.905714285714
2025-10-22 21:11:00+00:00,3716.1145714285717,2025-10-23 04:43:00+00:00,3844.86,short,1.0,3844.86,stop_loss,-128.74542857142842,11.34146185714286,-140.08689042857128,ETHUSDT,2025-10-22,3844.86,321.86357142857145,3973.6054285714285,3716.1145714285717
2025-10-24 04:56:00+00:00,3979.270285714286,2025-10-24 13:00:00+00:00,3961.89,long,1.0,3851.6,end_of_day,-17.380285714285947,11.911740428571427,-29.292026142857374,ETHUSDT,2025-10-23,3851.6,319.1757142857144,3979.270285714286,3723.929714285714
2025-10-26 11:45:00+00:00,4054.4662857142857,2025-10-26 13:00:00+00:00,4076.13,long,1.0,3951.98,end_of_day,21.663714285714377,12.195894428571428,9.467819857142949,ETHUSDT,2025-10-25,3951.98,256.21571428571434,4054.4662857142857,3849.4937142857143
2025-10-26 22:03:00+00:00,4172.550571428572,2025-10-27 13:00:00+00:00,4144.35,long,1.0,4071.9000000000005,end_of_day,-28.200571428571493,12.475350857142857,-40.67592228571435,ETHUSDT,2025-10-26,4071.9,251.6264285714286,4172.550571428572,3971.249428571429
2025-10-28 19:49:00+00:00,4032.5042857142857,2025-10-29 13:00:00+00:00,4013.0,short,1.0,4120.16,end_of_day,19.504285714285743,12.068256428571429,7.436029285714314,ETHUSDT,2025-10-28,4120.16,219.13928571428576,4207.815714285714,4032.5042857142857
2025-10-29 16:07:00+00:00,3928.613428571429,2025-10-29 17:59:00+00:00,4014.03,short,1.0,4014.03,stop_loss,-85.41657142857139,11.913965142857137,-97.33053657142852,ETHUSDT,2025-10-29,4014.03,213.5414285714286,4099.446571428572,3928.613428571429
2025-10-30 17:30:00+00:00,3728.6725714285712,2025-10-31 00:32:00+00:00,3815.7,short,1.0,3815.7,stop_loss,-87.02742857142857,11.316558857142851,-98.34398742857142,ETHUSDT,2025-10-30,3815.7,217.56857142857146,3902.7274285714284,3728.6725714285712
2025-11-03 02:32:00+00:00,3798.5505714285714,2025-11-03 13:00:00+00:00,3706.98,short,1.0,3875.45,end_of_day,91.57057142857138,11.258295857142855,80.31227557142853,ETHUSDT,2025-11-02,3875.45,192.24857142857147,3952.3494285714282,3798.5505714285714
2025-11-03 15:29:00+00:00,3628.1805714285715,2025-11-04 13:00:00+00:00,3511.37,short,1.0,3707.34,end_of_day,116.81057142857162,10.709325857142858,106.10124557142876,ETHUSDT,2025-11-03,3707.34,197.89857142857144,3786.499428571429,3628.1805714285715
2025-11-04 16:52:00+00:00,3428.078571428571,2025-11-05 13:00:00+00:00,3344.02,short,1.0,3509.47,end_of_day,84.05857142857121,10.15814785714285,73.90042357142836,ETHUSDT,2025-11-04,3509.47,203.47857142857146,3590.8614285714284,3428.078571428571
2025-11-05 16:55:00+00:00,3429.898857142857,2025-11-06 12:46:00+00:00,3343.06,long,1.0,3343.06,stop_loss,-86.83885714285725,10.159438285714288,-96.99829542857154,ETHUSDT,2025-11-05,3343.06,217.09714285714287,3429.898857142857,3256.2211428571427
2025-11-06 16:42:00+00:00,3262.0662857142856,2025-11-06 18:48:00+00:00,3347.81,short,1.0,3347.81,stop_loss,-85.7437142857143,9.914814428571432,-95.65852871428574,ETHUSDT,2025-11-06,3347.81,214.3592857142857,3433.5537142857142,3262.0662857142856
2025-11-07 15:10:00+00:00,3306.846285714286,2025-11-08 13:00:00+00:00,3409.09,long,1.0,3221.52,end_of_day,102.2437142857143,10.073904428571424,92.16980985714288,ETHUSDT,2025-11-07,3221.52,213.31571428571425,3306.846285714286,3136.193714285714
2025-11-09 14:26:00+00:00,3529.1605714285715,2025-11-10 13:00:00+00:00,3589.56,long,1.0,3440.29,end_of_day,60.399428571428416,10.67808085714286,49.72134771428556,ETHUSDT,2025-11-09,3440.29,222.17642857142852,3529.1605714285715,3351.4194285714284
2025-11-11 17:40:00+00:00,3451.4228571428575,2025-11-12 10:34:00+00:00,3539.78,short,1.0,3539.78,stop_loss,-88.35714285714266,10.486804285714285,-98.84394714285695,ETHUSDT,2025-11-11,3539.78,220.8928571428571,3628.137142857143,3451.4228571428575
2025-11-12 15:20:00+00:00,3464.464,2025-11-13 06:57:00+00:00,3550.65,short,1.0,3550.65,stop_loss,-86.18600000000015,10.522671000000003,-96.70867100000015,ETHUSDT,2025-11-12,3550.65,215.46499999999995,3636.8360000000002,3464.464
2025-11-13 14:35:00+00:00,3414.1905714285717,2025-11-14 13:00:00+00:00,3129.81,short,1.0,3499.84,end_of_day,284.3805714285718,9.816000857142853,274.56457057142893,ETHUSDT,2025-11-13,3499.84,214.1235714285714,3585.4894285714286,3414.1905714285717
2025-11-14 14:49:00+00:00,3217.8314285714287,2025-11-14 20:43:00+00:00,3125.85,long,1.0,3125.85,stop_loss,-91.98142857142875,9.515522142857137,-101.49695071428589,ETHUSDT,2025-11-14,3125.85,229.95357142857142,3217.8314285714287,3033.868571428571
2025-11-16 16:25:00+00:00,3072.787714285714,2025-11-17 03:15:00+00:00,3168.37,short,1.0,3168.37,stop_loss,-95.58228571428572,9.361736571428565,-104.94402228571428,ETHUSDT,2025-11-16,3168.37,238.9557142857143,3263.9522857142856,3072.787714285714
2025-11-17 16:02:00+00:00,3088.0428571428574,2025-11-18 13:00:00+00:00,3046.19,short,1.0,3182.61,end_of_day,41.852857142857374,9.201349285714286,32.65150785714309,ETHUSDT,2025-11-17,3182.61,236.41785714285717,3277.177142857143,3088.0428571428574
2025-11-18 16:18:00+00:00,3142.2628571428572,2025-11-19 04:59:00+00:00,3048.36,long,1.0,3048.36,stop_loss,-93.9028571428571,9.28593428571429,-103.18879142857139,ETHUSDT,2025-11-18,3048.36,234.7571428571429,3142.2628571428572,2954.457142857143
2025-11-19 15:31:00+00:00,3015.736571428571,2025-11-20 13:00:00+00:00,3026.77,short,1.0,3099.49,end_of_day,-11.033428571428885,9.063759857142855,-20.09718842857174,ETHUSDT,2025-11-19,3099.49,209.38357142857146,3183.2434285714285,3015.736571428571
2025-11-20 16:03:00+00:00,2942.0377142857146,2025-11-21 13:00:00+00:00,2729.7,short,1.0,3027.82,end_of_day,212.3377142857148,8.507606571428568,203.83010771428624,ETHUSDT,2025-11-20,3027.82,214.45571428571432,3113.6022857142857,2942.0377142857146
2025-11-23 01:53:00+00:00,2807.4997142857146,2025-11-23 13:00:00+00:00,2832.36,long,1.0,2720.03,end_of_day,24.86028571428551,8.459789571428573,16.400496142856937,ETHUSDT,2025-11-22,2720.03,218.67428571428576,2807.4997142857146,2632.560285714286
2025-11-24 17:24:00+00:00,2888.207428571429,2025-11-25 13:00:00+00:00,2924.64,long,1.0,2802.51,end_of_day,36.43257142857101,8.719271142857146,27.713300285713864,ETHUSDT,2025-11-24,2802.51,214.24357142857144,2888.207428571429,2716.8125714285716
2025-11-26 17:33:00+00:00,2986.35,2025-11-27 13:00:00+00:00,2993.86,long,1.0,2900.0,end_of_day,7.510000000000218,8.970315,-1.460314999999781,ETHUSDT,2025-11-26,2900.0,215.875,2986.35,2813.65
2025-11-28 08:51:00+00:00,3074.904857142857,2025-11-28 13:00:00+00:00,3034.85,long,1.0,2989.9,end_of_day,-40.054857142857145,9.164632285714283,-49.21948942857143,ETHUSDT,2025-11-27,2989.9,212.51214285714283,3074.904857142857,2904.895142857143
2025-12-01 00:07:00+00:00,2952.595714285714,2025-12-01 13:00:00+00:00,2820.01,short,1.0,3024.71,end_of_day,132.58571428571395,8.658908571428569,123.92680571428538,ETHUSDT,2025-11-30,3024.71,180.28571428571425,3096.824285714286,2952.595714285714
2025-12-01 15:34:00+00:00,2746.3177142857144,2025-12-02 01:06:00+00:00,2819.5,short,1.0,2819.5,stop_loss,-73.18228571428563,8.348726571428571,-81.5310122857142,ETHUSDT,2025-12-01,2819.5,182.95571428571427,2892.6822857142856,2746.3177142857144
2025-12-02 14:45:00+00:00,2895.5774285714288,2025-12-03 13:00:00+00:00,3079.65,long,1.0,2826.52,end_of_day,184.07257142857134,8.962841142857144,175.1097302857142,ETHUSDT,2025-12-02,2826.52,172.64357142857142,2895.5774285714288,2757.462571428571
2025-12-03 20:52:00+00:00,3152.148285714286,2025-12-04 13:00:00+00:00,3178.24,long,1.0,3080.69,end_of_day,26.091714285713806,9.495582428571428,16.596131857142378,ETHUSDT,2025-12-03,3080.69,178.64571428571426,3152.148285714286,3009.231714285714
2025-12-04 19:12:00+00:00,3104.091428571429,2025-12-05 02:17:00+00:00,3174.9,short,1.0,3174.9,stop_loss,-70.80857142857121,9.418487142857145,-80.22705857142836,ETHUSDT,2025-12-04,3174.9,177.02142857142854,3245.7085714285713,3104.091428571429
2025-12-05 16:08:00+00:00,3063.462285714286,2025-12-06 13:00:00+00:00,3029.35,short,1.0,3126.59,end_of_day,34.11228571428592,9.139218428571429,24.97306728571449,ETHUSDT,2025-12-05,3126.59,157.81928571428574,3189.7177142857145,3063.462285714286
2025-12-07 14:24:00+00:00,2985.895142857143,2025-12-07 17:16:00+00:00,3047.53,short,1.0,3047.53,stop_loss,-61.63485714285707,9.050137714285711,-70.68499485714278,ETHUSDT,2025-12-07,3047.53,154.08714285714282,3109.1648571428573,2985.895142857143
2025-12-09 15:44:00+00:00,3199.1417142857144,2025-12-10 13:00:00+00:00,3319.79,long,1.0,3136.11,end_of_day,120.64828571428552,9.77839757142857,110.86988814285695,ETHUSDT,2025-12-09,3136.11,157.57928571428573,3199.1417142857144,3073.078285714286
2025-12-10 18:35:00+00:00,3390.8537142857144,2025-12-10 22:18:00+00:00,3322.94,long,1.0,3322.94,stop_loss,-67.91371428571438,10.070690571428571,-77.98440485714295,ETHUSDT,2025-12-10,3322.94,169.78428571428574,3390.8537142857144,3255.0262857142857
2025-12-11 21:33:00+00:00,3268.412,2025-12-12 00:58:00+00:00,3197.33,long,1.0,3197.33,stop_loss,-71.08199999999988,9.698612999999995,-80.78061299999987,ETHUSDT,2025-12-11,3197.33,177.70500000000007,3268.412,3126.248
2025-12-12 15:26:00+00:00,3174.004857142857,2025-12-13 13:00:00+00:00,3114.69,short,1.0,3246.14,end_of_day,59.31485714285691,9.433042285714286,49.88181485714262,ETHUSDT,2025-12-12,3246.14,180.3378571428572,3318.275142857143,3174.004857142857
2025-12-15 10:27:00+00:00,3171.5994285714287,2025-12-15 13:00:00+00:00,3154.53,long,1.0,3096.69,end_of_day,-17.06942857142849,9.489194142857144,-26.558622714285633,ETHUSDT,2025-12-14,3096.69,187.27357142857144,3171.5994285714287,3021.7805714285714
2025-12-15 14:51:00+00:00,3082.500571428571,2025-12-16 13:00:00+00:00,2947.01,short,1.0,3154.39,end_of_day,135.490571428571,9.044265857142861,126.44630557142814,ETHUSDT,2025-12-15,3154.39,179.72357142857143,3226.2794285714285,3082.500571428571
